"AnchorUrl","ApplicationPermissions","OperationPermissions","ResourceType","OriginalName","PrefixedName","LastUpdated"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#accountprotectionlocalusergroupmembershippolicy-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","accountprotectionlocalusergroupmembershippolicy","microsoft.intune.accountprotectionlocalusergroupmembershippolicy","2026-02-06T10:47:30Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#accountProtectionLocalUserGroupMembershipPolicy-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","accountProtectionLocalUserGroupMembershipPolicy","microsoft.intune.accountProtectionLocalUserGroupMembershipPolicy","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#accountprotectionpolicy-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: DeviceManagementConfiguration.ReadWrite.All","intune","accountprotectionpolicy","microsoft.intune.accountprotectionpolicy","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#accountProtectionPolicy-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: DeviceManagementConfiguration.ReadWrite.All","intune","accountProtectionPolicy","microsoft.intune.accountProtectionPolicy","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#antiviruspolicywindows10settingcatalog-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","antiviruspolicywindows10settingcatalog","microsoft.intune.antiviruspolicywindows10settingcatalog","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#antivirusPolicyWindows10SettingCatalog-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","antivirusPolicyWindows10SettingCatalog","microsoft.intune.antivirusPolicyWindows10SettingCatalog","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#appconfigurationpolicy-resource-type","DeviceManagementApps.Read.All, DeviceManagementApps.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementApps.Read.All | Update: Group.Read.All, DeviceManagementApps.ReadWrite.All","intune","appconfigurationpolicy","microsoft.intune.appconfigurationpolicy","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#appConfigurationPolicy-resource-type","DeviceManagementApps.Read.All, DeviceManagementApps.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementApps.Read.All | Update: Group.Read.All, DeviceManagementApps.ReadWrite.All","intune","appConfigurationPolicy","microsoft.intune.appConfigurationPolicy","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#applicationcontrolpolicywindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","applicationcontrolpolicywindows10","microsoft.intune.applicationcontrolpolicywindows10","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#applicationControlPolicyWindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","applicationControlPolicyWindows10","microsoft.intune.applicationControlPolicyWindows10","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#appProtectionPolicyAndroid-resource-type","DeviceManagementApps.Read.All, DeviceManagementApps.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementApps.Read.All | Update: Group.Read.All, DeviceManagementApps.ReadWrite.All","intune","appProtectionPolicyAndroid","microsoft.intune.appProtectionPolicyAndroid","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#appprotectionpolicyandroid-resource-type","DeviceManagementApps.Read.All, DeviceManagementApps.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementApps.Read.All | Update: Group.Read.All, DeviceManagementApps.ReadWrite.All","intune","appprotectionpolicyandroid","microsoft.intune.appprotectionpolicyandroid","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#appProtectionPolicyiOS-resource-type","DeviceManagementApps.Read.All, DeviceManagementApps.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementApps.Read.All | Update: Group.Read.All, DeviceManagementApps.ReadWrite.All","intune","appProtectionPolicyiOS","microsoft.intune.appProtectionPolicyiOS","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#appprotectionpolicyios-resource-type","DeviceManagementApps.Read.All, DeviceManagementApps.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementApps.Read.All | Update: Group.Read.All, DeviceManagementApps.ReadWrite.All","intune","appprotectionpolicyios","microsoft.intune.appprotectionpolicyios","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#attackSurfaceReductionRulesPolicyWindows10ConfigManager-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","attackSurfaceReductionRulesPolicyWindows10ConfigManager","microsoft.intune.attackSurfaceReductionRulesPolicyWindows10ConfigManager","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#attacksurfacereductionrulespolicywindows10configmanager-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","attacksurfacereductionrulespolicywindows10configmanager","microsoft.intune.attacksurfacereductionrulespolicywindows10configmanager","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceAndAppManagementAssignmentFilter-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All","Read: DeviceManagementConfiguration.Read.All | Update: DeviceManagementConfiguration.ReadWrite.All","intune","deviceAndAppManagementAssignmentFilter","microsoft.intune.deviceAndAppManagementAssignmentFilter","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceandappmanagementassignmentfilter-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All","Read: DeviceManagementConfiguration.Read.All | Update: DeviceManagementConfiguration.ReadWrite.All","intune","deviceandappmanagementassignmentfilter","microsoft.intune.deviceandappmanagementassignmentfilter","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceCategory-resource-type","DeviceManagementManagedDevices.Read.All, DeviceManagementManagedDevices.ReadWrite.All","Read: DeviceManagementManagedDevices.Read.All | Update: DeviceManagementManagedDevices.ReadWrite.All","intune","deviceCategory","microsoft.intune.deviceCategory","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#devicecategory-resource-type","DeviceManagementManagedDevices.Read.All, DeviceManagementManagedDevices.ReadWrite.All","Read: DeviceManagementManagedDevices.Read.All | Update: DeviceManagementManagedDevices.ReadWrite.All","intune","devicecategory","microsoft.intune.devicecategory","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#devicecleanuprule-resource-type","DeviceManagementManagedDevices.Read.All, DeviceManagementManagedDevices.ReadWrite.All","Read: DeviceManagementManagedDevices.Read.All | Update: DeviceManagementManagedDevices.ReadWrite.All","intune","devicecleanuprule","microsoft.intune.devicecleanuprule","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceCleanupRule-resource-type","DeviceManagementManagedDevices.Read.All, DeviceManagementManagedDevices.ReadWrite.All","Read: DeviceManagementManagedDevices.Read.All | Update: DeviceManagementManagedDevices.ReadWrite.All","intune","deviceCleanupRule","microsoft.intune.deviceCleanupRule","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceCompliancePolicyAndroid-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: DeviceManagementConfiguration.ReadWrite.All","intune","deviceCompliancePolicyAndroid","microsoft.intune.deviceCompliancePolicyAndroid","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#devicecompliancepolicyandroid-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: DeviceManagementConfiguration.ReadWrite.All","intune","devicecompliancepolicyandroid","microsoft.intune.devicecompliancepolicyandroid","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceCompliancePolicyAndroidDeviceOwner-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceCompliancePolicyAndroidDeviceOwner","microsoft.intune.deviceCompliancePolicyAndroidDeviceOwner","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#devicecompliancepolicyandroiddeviceowner-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","devicecompliancepolicyandroiddeviceowner","microsoft.intune.devicecompliancepolicyandroiddeviceowner","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceCompliancePolicyAndroidWorkProfile-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceCompliancePolicyAndroidWorkProfile","microsoft.intune.deviceCompliancePolicyAndroidWorkProfile","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#devicecompliancepolicyandroidworkprofile-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","devicecompliancepolicyandroidworkprofile","microsoft.intune.devicecompliancepolicyandroidworkprofile","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#devicecompliancepolicyios-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","devicecompliancepolicyios","microsoft.intune.devicecompliancepolicyios","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceCompliancePolicyiOS-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceCompliancePolicyiOS","microsoft.intune.deviceCompliancePolicyiOS","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#devicecompliancepolicymacos-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","devicecompliancepolicymacos","microsoft.intune.devicecompliancepolicymacos","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceCompliancePolicymacOS-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceCompliancePolicymacOS","microsoft.intune.deviceCompliancePolicymacOS","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#devicecompliancepolicywindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, DeviceManagementScripts.Read.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All, DeviceManagementScripts.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","devicecompliancepolicywindows10","microsoft.intune.devicecompliancepolicywindows10","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceCompliancePolicyWindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, DeviceManagementScripts.Read.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All, DeviceManagementScripts.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceCompliancePolicyWindows10","microsoft.intune.deviceCompliancePolicyWindows10","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationadministrativetemplatepolicywindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationadministrativetemplatepolicywindows10","microsoft.intune.deviceconfigurationadministrativetemplatepolicywindows10","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationAdministrativeTemplatePolicyWindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationAdministrativeTemplatePolicyWindows10","microsoft.intune.deviceConfigurationAdministrativeTemplatePolicyWindows10","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationcustompolicywindows10-resource-type","DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationcustompolicywindows10","microsoft.intune.deviceconfigurationcustompolicywindows10","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationCustomPolicyWindows10-resource-type","DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationCustomPolicyWindows10","microsoft.intune.deviceConfigurationCustomPolicyWindows10","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationdefenderforendpointonboardingpolicywindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationdefenderforendpointonboardingpolicywindows10","microsoft.intune.deviceconfigurationdefenderforendpointonboardingpolicywindows10","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationDefenderForEndpointOnboardingPolicyWindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationDefenderForEndpointOnboardingPolicyWindows10","microsoft.intune.deviceConfigurationDefenderForEndpointOnboardingPolicyWindows10","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationdeliveryoptimizationpolicywindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationdeliveryoptimizationpolicywindows10","microsoft.intune.deviceconfigurationdeliveryoptimizationpolicywindows10","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationDeliveryOptimizationPolicyWindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationDeliveryOptimizationPolicyWindows10","microsoft.intune.deviceConfigurationDeliveryOptimizationPolicyWindows10","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationdomainjoinpolicywindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationdomainjoinpolicywindows10","microsoft.intune.deviceconfigurationdomainjoinpolicywindows10","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationDomainJoinPolicyWindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationDomainJoinPolicyWindows10","microsoft.intune.deviceConfigurationDomainJoinPolicyWindows10","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationemailprofilepolicywindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationemailprofilepolicywindows10","microsoft.intune.deviceconfigurationemailprofilepolicywindows10","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationEmailProfilePolicyWindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationEmailProfilePolicyWindows10","microsoft.intune.deviceConfigurationEmailProfilePolicyWindows10","2026-02-06T10:47:31Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationendpointprotectionpolicywindows10-resource-type","","","intune","deviceconfigurationendpointprotectionpolicywindows10","microsoft.intune.deviceconfigurationendpointprotectionpolicywindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationEndpointProtectionPolicyWindows10-resource-type","","","intune","deviceConfigurationEndpointProtectionPolicyWindows10","microsoft.intune.deviceConfigurationEndpointProtectionPolicyWindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationfirmwareinterfacepolicywindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationfirmwareinterfacepolicywindows10","microsoft.intune.deviceconfigurationfirmwareinterfacepolicywindows10","2026-02-06T10:47:32Z"
