"AnchorUrl","ApplicationPermissions","OperationPermissions","ResourceType","OriginalName","PrefixedName","LastUpdated"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationFirmwareInterfacePolicyWindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationFirmwareInterfacePolicyWindows10","microsoft.intune.deviceConfigurationFirmwareInterfacePolicyWindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationHealthMonitoringConfigurationPolicyWindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationHealthMonitoringConfigurationPolicyWindows10","microsoft.intune.deviceConfigurationHealthMonitoringConfigurationPolicyWindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationhealthmonitoringconfigurationpolicywindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationhealthmonitoringconfigurationpolicywindows10","microsoft.intune.deviceconfigurationhealthmonitoringconfigurationpolicywindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationIdentityProtectionPolicyWindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationIdentityProtectionPolicyWindows10","microsoft.intune.deviceConfigurationIdentityProtectionPolicyWindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationidentityprotectionpolicywindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationidentityprotectionpolicywindows10","microsoft.intune.deviceconfigurationidentityprotectionpolicywindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationImportedPfxCertificatePolicyWindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationImportedPfxCertificatePolicyWindows10","microsoft.intune.deviceConfigurationImportedPfxCertificatePolicyWindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationimportedpfxcertificatepolicywindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationimportedpfxcertificatepolicywindows10","microsoft.intune.deviceconfigurationimportedpfxcertificatepolicywindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationkioskpolicywindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationkioskpolicywindows10","microsoft.intune.deviceconfigurationkioskpolicywindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationKioskPolicyWindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationKioskPolicyWindows10","microsoft.intune.deviceConfigurationKioskPolicyWindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationnetworkboundarypolicywindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationnetworkboundarypolicywindows10","microsoft.intune.deviceconfigurationnetworkboundarypolicywindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationNetworkBoundaryPolicyWindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationNetworkBoundaryPolicyWindows10","microsoft.intune.deviceConfigurationNetworkBoundaryPolicyWindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationPkcsCertificatePolicyWindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationPkcsCertificatePolicyWindows10","microsoft.intune.deviceConfigurationPkcsCertificatePolicyWindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationpkcscertificatepolicywindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationpkcscertificatepolicywindows10","microsoft.intune.deviceconfigurationpkcscertificatepolicywindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationPolicyAndroidDeviceAdministrator-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All","Read: DeviceManagementConfiguration.Read.All | Update: DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationPolicyAndroidDeviceAdministrator","microsoft.intune.deviceConfigurationPolicyAndroidDeviceAdministrator","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationpolicyandroiddeviceadministrator-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All","Read: DeviceManagementConfiguration.Read.All | Update: DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationpolicyandroiddeviceadministrator","microsoft.intune.deviceconfigurationpolicyandroiddeviceadministrator","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationPolicyAndroidDeviceOwner-resource-type","","","intune","deviceConfigurationPolicyAndroidDeviceOwner","microsoft.intune.deviceConfigurationPolicyAndroidDeviceOwner","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationpolicyandroiddeviceowner-resource-type","","","intune","deviceconfigurationpolicyandroiddeviceowner","microsoft.intune.deviceconfigurationpolicyandroiddeviceowner","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationPolicyAndroidOpenSourceProject-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationPolicyAndroidOpenSourceProject","microsoft.intune.deviceConfigurationPolicyAndroidOpenSourceProject","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationpolicyandroidopensourceproject-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationpolicyandroidopensourceproject","microsoft.intune.deviceconfigurationpolicyandroidopensourceproject","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationPolicyAndroidWorkProfile-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationPolicyAndroidWorkProfile","microsoft.intune.deviceConfigurationPolicyAndroidWorkProfile","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationpolicyandroidworkprofile-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationpolicyandroidworkprofile","microsoft.intune.deviceconfigurationpolicyandroidworkprofile","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationPolicyiOS-resource-type","","","intune","deviceConfigurationPolicyiOS","microsoft.intune.deviceConfigurationPolicyiOS","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationpolicyios-resource-type","","","intune","deviceconfigurationpolicyios","microsoft.intune.deviceconfigurationpolicyios","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationPolicymacOS-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationPolicymacOS","microsoft.intune.deviceConfigurationPolicymacOS","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationpolicymacos-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationpolicymacos","microsoft.intune.deviceconfigurationpolicymacos","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationPolicyWindows10-resource-type","","","intune","deviceConfigurationPolicyWindows10","microsoft.intune.deviceConfigurationPolicyWindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationpolicywindows10-resource-type","","","intune","deviceconfigurationpolicywindows10","microsoft.intune.deviceconfigurationpolicywindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationscepcertificatepolicywindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationscepcertificatepolicywindows10","microsoft.intune.deviceconfigurationscepcertificatepolicywindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationScepCertificatePolicyWindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationScepCertificatePolicyWindows10","microsoft.intune.deviceConfigurationScepCertificatePolicyWindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationsecureassessmentpolicywindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationsecureassessmentpolicywindows10","microsoft.intune.deviceconfigurationsecureassessmentpolicywindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationSecureAssessmentPolicyWindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationSecureAssessmentPolicyWindows10","microsoft.intune.deviceConfigurationSecureAssessmentPolicyWindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationsharedmultidevicepolicywindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationsharedmultidevicepolicywindows10","microsoft.intune.deviceconfigurationsharedmultidevicepolicywindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationSharedMultiDevicePolicyWindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationSharedMultiDevicePolicyWindows10","microsoft.intune.deviceConfigurationSharedMultiDevicePolicyWindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationTrustedCertificatePolicyWindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationTrustedCertificatePolicyWindows10","microsoft.intune.deviceConfigurationTrustedCertificatePolicyWindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationtrustedcertificatepolicywindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationtrustedcertificatepolicywindows10","microsoft.intune.deviceconfigurationtrustedcertificatepolicywindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationvpnpolicywindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationvpnpolicywindows10","microsoft.intune.deviceconfigurationvpnpolicywindows10","2026-02-06T10:47:32Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationVpnPolicyWindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationVpnPolicyWindows10","microsoft.intune.deviceConfigurationVpnPolicyWindows10","2026-02-06T10:47:33Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationWindowsTeamPolicyWindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationWindowsTeamPolicyWindows10","microsoft.intune.deviceConfigurationWindowsTeamPolicyWindows10","2026-02-06T10:47:33Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationwindowsteampolicywindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationwindowsteampolicywindows10","microsoft.intune.deviceconfigurationwindowsteampolicywindows10","2026-02-06T10:47:33Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceconfigurationwirednetworkpolicywindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceconfigurationwirednetworkpolicywindows10","microsoft.intune.deviceconfigurationwirednetworkpolicywindows10","2026-02-06T10:47:33Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceConfigurationWiredNetworkPolicyWindows10-resource-type","DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All","intune","deviceConfigurationWiredNetworkPolicyWindows10","microsoft.intune.deviceConfigurationWiredNetworkPolicyWindows10","2026-02-06T10:47:33Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceEnrollmentLimitRestriction-resource-type","DeviceManagementServiceConfig.Read.All, DeviceManagementServiceConfig.ReadWrite.All","Read: DeviceManagementServiceConfig.Read.All | Update: DeviceManagementServiceConfig.ReadWrite.All","intune","deviceEnrollmentLimitRestriction","microsoft.intune.deviceEnrollmentLimitRestriction","2026-02-06T10:47:33Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceenrollmentlimitrestriction-resource-type","DeviceManagementServiceConfig.Read.All, DeviceManagementServiceConfig.ReadWrite.All","Read: DeviceManagementServiceConfig.Read.All | Update: DeviceManagementServiceConfig.ReadWrite.All","intune","deviceenrollmentlimitrestriction","microsoft.intune.deviceenrollmentlimitrestriction","2026-02-06T10:47:33Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceenrollmentplatformrestriction-resource-type","DeviceManagementServiceConfig.Read.All, DeviceManagementServiceConfig.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementServiceConfig.Read.All | Update: Group.Read.All, DeviceManagementServiceConfig.ReadWrite.All","intune","deviceenrollmentplatformrestriction","microsoft.intune.deviceenrollmentplatformrestriction","2026-02-06T10:47:33Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceEnrollmentPlatformRestriction-resource-type","DeviceManagementServiceConfig.Read.All, DeviceManagementServiceConfig.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementServiceConfig.Read.All | Update: Group.Read.All, DeviceManagementServiceConfig.ReadWrite.All","intune","deviceEnrollmentPlatformRestriction","microsoft.intune.deviceEnrollmentPlatformRestriction","2026-02-06T10:47:33Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceEnrollmentStatusPageWindows10-resource-type","DeviceManagementApps.Read.All, DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, DeviceManagementServiceConfig.Read.All, DeviceManagementServiceConfig.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All, DeviceManagementServiceConfig.Read.All, DeviceManagementApps.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All, DeviceManagementServiceConfig.ReadWrite.All, DeviceManagementApps.Read.All","intune","deviceEnrollmentStatusPageWindows10","microsoft.intune.deviceEnrollmentStatusPageWindows10","2026-02-06T10:47:33Z"
"https://learn.microsoft.com/en-us/graph/utcm-intune-resources#deviceenrollmentstatuspagewindows10-resource-type","DeviceManagementApps.Read.All, DeviceManagementConfiguration.Read.All, DeviceManagementConfiguration.ReadWrite.All, DeviceManagementServiceConfig.Read.All, DeviceManagementServiceConfig.ReadWrite.All, Group.Read.All","Read: Group.Read.All, DeviceManagementConfiguration.Read.All, DeviceManagementServiceConfig.Read.All, DeviceManagementApps.Read.All | Update: Group.Read.All, DeviceManagementConfiguration.ReadWrite.All, DeviceManagementServiceConfig.ReadWrite.All, DeviceManagementApps.Read.All","intune","deviceenrollmentstatuspagewindows10","microsoft.intune.deviceenrollmentstatuspagewindows10","2026-02-06T10:47:33Z"
